(71.9, 23.18)
(72.92, 23.76)
(73.87, 24.76)
(74.86, 24.02)
(76.14, 25.31)
(77.32, 25.3)
(79.22, 27.7)
(80.24, 27.72)
(81.61, 29.49)
(82.61, 30.13)
(83.47, 31.33)
(84.54, 31.07)
(85.48, 31.63)
(86.29, 32.94)
(87.22, 33.5)
(88.15, 33.96)
(88.97, 34.94)
(89.97, 35.11)
(91.27, 36.3)
(92.23, 36.67)
(93.79, 38.78)
(94.92, 39.92)
(95.82, 40.52)
(96.63, 41.5)
(97.65, 41.55)
(99.22, 43.51)
(100.25, 44.89)
(101.17, 45.34)
(102.18, 47.18)
(103.0, 48.05)
(104.1, 49.62)
(105.02, 50.19)
(106.33, 51.13)
(107.61, 51.36)
(108.8, 52.67)
(109.72, 54.16)
(110.88, 55.12)
(111.82, 55.69)
(113.77, 59.25)
(114.83, 60.58)
(115.99, 61.55)
(117.18, 63.74)
(117.99, 64.38)
(119.11, 65.54)

(0.0, 0.0)
(1.42, -0.6)
(2.35, -1.48)
(3.2, -0.85)
(4.14, -0.06)
(5.0, 0.59)
